Group,Project,Site,Country,WMO Code,Latitude,Longitude,Altitude,Type of Site,Source of Information,Sample Name,Media Type,Date,Begin of Period,End of Period,Comment,O18,O18 Provider,H2,H2 Provider,H3,H3 Error,H3 Provider,Precipitation,Air Temperature,Vapour Pressure
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2014/005,Water - Precipitation - rain,2014-03-03,,,,-2.275511822,University of Illinois,-10.41366774,University of Illinois,,,,7.8,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2014/006,Water - Precipitation - rain,2014-04-13,,,,0.407991345,University of Illinois,3.032455577,University of Illinois,,,,0.3,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2014/007,Water - Precipitation - rain,2014-04-24,,,,-1.689697549,University of Illinois,-4.901482279,University of Illinois,,,,2.2,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2014/008,Water - Precipitation - rain,2014-04-27,,,,-1.774248304,University of Illinois,-4.551389747,University of Illinois,,,,4.9,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2014/009,Water - Precipitation - rain,2014-04-29,,,,-0.942254316,University of Illinois,-2.253635708,University of Illinois,,,,0.7,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2014/010,Water - Precipitation - rain,2014-04-30,,,,-4.495100732,University of Illinois,-26.8572435,University of Illinois,,,,20.4,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2014/011,Water - Precipitation - rain,2014-05-01,,,,-4.10655882,University of Illinois,-23.65222053,University of Illinois,,,,21.1,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2014/012,Water - Precipitation - rain,2014-05-02,,,,-1.460600015,University of Illinois,-2.453240905,University of Illinois,,,,1.8,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2014/013,Water - Precipitation - rain,2014-05-03,,,,-1.247237796,University of Illinois,-2.195823016,University of Illinois,,,,8.9,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2014/014,Water - Precipitation - rain,2014-05-05,,,,-2.509225274,University of Illinois,-9.180132793,University of Illinois,,,,15.4,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2014/015,Water - Precipitation - rain,2014-05-07,,,,-4.042739922,University of Illinois,-20.17561331,University of Illinois,,,,11.8,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2014/016,Water - Precipitation - rain,2014-05-08,,,,-2.107620224,University of Illinois,-7.488784002,University of Illinois,,,,5.8,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2014/017,Water - Precipitation - rain,2014-05-09,,,,-1.90946145,University of Illinois,-5.653849525,University of Illinois,,,,6.2,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2014/018,Water - Precipitation - rain,2014-05-10,,,,-1.995099736,University of Illinois,-5.328327114,University of Illinois,,,,3.7,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2014/019,Water - Precipitation - rain,2014-05-11,,,,-1.566812083,University of Illinois,-4.476665188,University of Illinois,,,,0.5,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2014/020,Water - Precipitation - rain,2014-05-16,,,,-0.091885408,University of Illinois,4.583816325,University of Illinois,,,,1,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2014/021,Water - Precipitation - rain,2014-05-18,,,,-0.953556085,University of Illinois,-1.35966295,University of Illinois,,,,1.5,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2014/022,Water - Precipitation - rain,2014-05-19,,,,-2.808276334,University of Illinois,-11.46446614,University of Illinois,,,,23.2,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2014/023,Water - Precipitation - rain,2014-05-20,,,,-2.371914199,University of Illinois,-7.386892227,University of Illinois,,,,2.7,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2014/024,Water - Precipitation - rain,2014-05-21,,,,-1.867315055,University of Illinois,-4.781763084,University of Illinois,,,,4.2,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2014/025,Water - Precipitation - rain,2014-05-22,,,,-1.481085279,University of Illinois,-3.92969031,University of Illinois,,,,5.7,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2014/026,Water - Precipitation - rain,2014-05-23,,,,-1.722632365,University of Illinois,-3.663175154,University of Illinois,,,,0.1,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2014/027,Water - Precipitation - rain,2014-05-27,,,,-1.72,University of Illinois,-3.66,University of Illinois,,,,0.2,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2014/028,Water - Precipitation - trace,2014-05-29,,,,-1.164000846,University of Illinois,1.491810018,University of Illinois,,,,,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2014/029,Water - Precipitation - rain,2014-06-02,,,,-1.491778036,University of Illinois,-1.81123801,University of Illinois,,,,6.9,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2014/030,Water - Precipitation - rain,2014-06-03,,,,-1.795645932,University of Illinois,-2.678558033,University of Illinois,,,,1.7,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2014/031,Water - Precipitation - rain,2014-06-06,,,,-0.21452799,University of Illinois,4.227818641,University of Illinois,,,,1.3,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2014/032,Water - Precipitation - rain,2014-06-07,,,,-1.354686704,University of Illinois,0.938355676,University of Illinois,,,,4.8,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2014/033,Water - Precipitation - rain,2014-06-08,,,,-0.631147404,University of Illinois,3.184872906,University of Illinois,,,,1.2,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2014/034,Water - Precipitation - rain,2014-06-09,,,,-1.788870297,University of Illinois,-3.29800193,University of Illinois,,,,1.5,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2014/035,Water - Precipitation - rain,2014-06-11,,,,-1.697153376,University of Illinois,-1.575153275,University of Illinois,,,,0.5,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2014/036,Water - Precipitation - rain,2014-06-12,,,,-0.757868066,University of Illinois,2.17859582,University of Illinois,,,,0.4,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2014/037,Water - Precipitation - rain,2014-06-13,,,,-0.519624843,University of Illinois,3.060403091,University of Illinois,,,,0.8,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2014/038,Water - Precipitation - rain,2014-06-22,,,,1.073453103,University of Illinois,9.909387758,University of Illinois,,,,0.6,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2014/039,Water - Precipitation - rain,2014-06-23,,,,-0.966631917,University of Illinois,3.757226393,University of Illinois,,,,0.7,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2014/040,Water - Precipitation - rain,2014-06-30,,,,-1.317923053,University of Illinois,-1.570618256,University of Illinois,,,,1.5,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2014/041,Water - Precipitation - rain,2014-07-12,,,,-0.482421364,University of Illinois,3.029695893,University of Illinois,,,,0.1,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2014/042,Water - Precipitation - rain,2014-07-13,,,,0.293377402,University of Illinois,2.197511843,University of Illinois,,,,1.2,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2014/043,Water - Precipitation - rain,2014-07-16,,,,-0.16904612,University of Illinois,8.709922382,University of Illinois,,,,0.3,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2014/044,Water - Precipitation - rain,2014-07-18,,,,-0.308763557,University of Illinois,5.843356086,University of Illinois,,,,0.7,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2014/045,Water - Precipitation - rain,2014-07-19,,,,-0.336502307,University of Illinois,4.758016493,University of Illinois,,,,0.5,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2014/046,Water - Precipitation - rain,2014-07-23,,,,-0.40605325,University of Illinois,1.800397522,University of Illinois,,,,0.5,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2014/047,Water - Precipitation - rain,2014-07-27,,,,-0.337795816,University of Illinois,5.525806688,University of Illinois,,,,0.8,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2014/048,Water - Precipitation - rain,2014-07-28,,,,0.281586419,University of Illinois,7.774778866,University of Illinois,,,,0.3,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2014/049,Water - Precipitation - rain,2014-08-03,,,,0.339470961,University of Illinois,2.40556593,University of Illinois,,,,0.2,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2014/050,Water - Precipitation - rain,2014-08-22,,,,0.368324386,University of Illinois,8.946054986,University of Illinois,,,,0.3,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2014/051,Water - Precipitation - rain,2014-08-26,,,,0.927399812,University of Illinois,9.219411705,University of Illinois,,,,0.4,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2014/052,Water - Precipitation - rain,2014-08-27,,,,-0.679498664,University of Illinois,2.05686392,University of Illinois,,,,0.4,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2014/053,Water - Precipitation - rain,2014-08-28,,,,-0.981203326,University of Illinois,-0.808353443,University of Illinois,,,,1.3,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2014/054,Water - Precipitation - rain,2014-08-30,,,,-0.163838715,University of Illinois,2.856244735,University of Illinois,,,,0.3,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2014/055,Water - Precipitation - trace,2014-08-31,,,,-0.119160413,University of Illinois,3.444190749,University of Illinois,,,,,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2014/056,Water - Precipitation - rain,2014-09-03,,,,0.410057079,University of Illinois,5.869160397,University of Illinois,,,,0.6,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2014/057,Water - Precipitation - rain,2014-09-07,,,,-0.157978577,University of Illinois,5.75396377,University of Illinois,,,,0.8,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2014/058,Water - Precipitation - rain,2014-09-10,,,,-0.872155812,University of Illinois,3.182468187,University of Illinois,,,,1.7,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2014/059,Water - Precipitation - rain,2014-09-11,,,,-0.821588771,University of Illinois,2.830848326,University of Illinois,,,,0.6,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2014/060,Water - Precipitation - rain,2014-09-13,,,,-0.798605752,University of Illinois,2.393323988,University of Illinois,,,,0.4,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2014/061,Water - Precipitation - rain,2014-09-14,,,,-0.273554463,University of Illinois,4.159450046,University of Illinois,,,,0.8,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2014/062,Water - Precipitation - rain,2014-09-15,,,,-0.51696373,University of Illinois,2.977845538,University of Illinois,,,,1.9,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2014/063,Water - Precipitation - rain,2014-09-17,,,,-1.243239497,University of Illinois,-0.76388313,University of Illinois,,,,1.8,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2014/064,Water - Precipitation - rain,2014-09-18,,,,-1.048219393,University of Illinois,-0.529948581,University of Illinois,,,,1.2,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2014/065,Water - Precipitation - rain,2014-09-19,,,,-0.553099464,University of Illinois,3.799060699,University of Illinois,,,,0.3,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2014/066,Water - Precipitation - rain,2014-09-23,,,,-1.135846736,University of Illinois,-0.381060069,University of Illinois,,,,1,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2014/067,Water - Precipitation - rain,2014-09-26,,,,-0.529029672,University of Illinois,3.584916527,University of Illinois,,,,1.5,,
